-2.449857, 97.456203
-3.042412, 96.811130
-3.626963, 96.162607
-4.203492, 95.510734
-4.771983, 94.855610
-5.332419, 94.197336
-5.884787, 93.536011
-6.429074, 92.871736
-6.965268, 92.204611
-7.493358, 91.534735
-8.013336, 90.862208
-8.525194, 90.187131
-9.028924, 89.509603
-9.524522, 88.829724
-10.011982, 88.147593
-10.491303, 87.463311
-10.962481, 86.776976
-11.425518, 86.088688
-11.880413, 85.398546
-12.327168, 84.706649
-12.765786, 84.013095
-13.196272, 83.317984
-13.618632, 82.621414
-14.032871, 81.923482
-14.438999, 81.224287
-14.837023, 80.523927
-15.226956, 79.822497
-15.608807, 79.120097
-15.982590, 78.416822
-16.348320, 77.712769
-16.706010, 77.008033
-17.055677, 76.302712
-17.397339, 75.596899
-17.731014, 74.890690
-18.056722, 74.184180
-18.374484, 73.477463
-18.684323, 72.770632
-18.986260, 72.063782
-19.280321, 71.357004
-19.566532, 70.650391
-19.844918, 69.944036
-20.115507, 69.238029
-20.378328, 68.532462
-20.633412, 67.827424
-20.880788, 67.123007
-21.120489, 66.419299
-21.352549, 65.716389
-21.577001, 65.014365
-21.793881, 64.313316
-22.003225, 63.613327
-22.205070, 62.914486
-22.399454, 62.216877
-22.586418, 61.520588
-22.766001, 60.825701
-22.938245, 60.132301
-23.103193, 59.440471
-23.260887, 58.750293
-23.411372, 58.061850
-23.554693, 57.375222
-23.690898, 56.690490
-23.820032, 56.007733
-23.942144, 55.327031
-24.057284, 54.648461
-24.165501, 53.972101
-24.266846, 53.298028
-24.361371, 52.626317
-24.449129, 51.957043
-24.530173, 51.290281
-24.604557, 50.626104
-24.672338, 49.964584
-24.733571, 49.305793
-24.788313, 48.649803
-24.836621, 47.996682
-24.878555, 47.346501
-24.914174, 46.699328
-24.943538, 46.055229
-24.966707, 45.414272
-24.983744, 44.776521
-24.994711, 44.142043
-24.999671, 43.510899
-24.998687, 42.883154
-24.991825, 42.258869
-24.979150, 41.638104
-24.960727, 41.020921
-24.936624, 40.407377
-24.906907, 39.797531
-24.871644, 39.191440
-24.830904, 38.589160
-24.784756, 37.990745
-24.733270, 37.396251
-24.676516, 36.805730
-24.614565, 36.219233
-24.547489, 35.636813
-24.475359, 35.058518
-24.398248, 34.484398
-24.316228, 33.914501
-24.229375, 33.348874
-24.137761, 32.787561
-24.041461, 32.230609
-23.940551, 31.678060
-23.835105, 31.129958
-23.725200, 30.586343
-23.610911, 30.047257
-23.492316, 29.512737
-23.369492, 28.982824
-23.242515, 28.457553
-23.111465, 27.936962
-22.976418, 27.421084
-22.837454, 26.909954
-22.694652, 26.403604
-22.548090, 25.902067
-22.397848, 25.405372
-22.244006, 24.913549
-22.086643, 24.426626
-21.925841, 23.944631
-21.761678, 23.467590
-21.594237, 22.995526
-21.423597, 22.528465
-21.249840, 22.066429
-21.073047, 21.609439
-20.893299, 21.157516
-20.710678, 20.710678
-20.525266, 20.268945
-20.337144, 19.832332
-20.146393, 19.400857
-19.953097, 18.974533
-19.757337, 18.553374
-19.559194, 18.137393
-19.358752, 17.726600
-19.156092, 17.321007
-18.951295, 16.920621
-18.744445, 16.525451
-18.535624, 16.135504
-18.324912, 15.750785
-18.112393, 15.371299
-17.898148, 14.997049
-17.682259, 14.628036
-17.464807, 14.264264
-17.245875, 13.905730
-17.025543, 13.552434
-16.803893, 13.204375
-16.581007, 12.861547
-16.356965, 12.523948
-16.131847, 12.191571
-15.905735, 11.864409
-15.678709, 11.542455
-15.450850, 11.225699
-15.222236, 10.914133
-14.992948, 10.607744
-14.763065, 10.306520
-14.532666, 10.010448
-14.301830, 9.719513
-14.070635, 9.433701
